"TIME","GEO","AIRPOL","NACE_R2","UNIT","Value","Flag and Footnotes"
"2015","Austria","Nitrogen oxides","Education","Tonne",":",""
"2015","Austria","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Austria","Methane","Total - all NACE activities","Tonne",":",""
"2015","Austria","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Austria","Methane","Education","Tonne",":",""
"2015","Austria","Methane","Human health and social work activities","Tonne",":",""
"2015","Austria","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Austria","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Austria","Nitrous oxide","Education","Tonne",":",""
"2015","Austria","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Austria","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Austria","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Austria","Carbon dioxide","Education","Tonne",":",""
"2015","Austria","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Poland","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Poland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Poland","Nitrogen oxides","Education","Tonne",":",""
"2015","Poland","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Poland","Methane","Total - all NACE activities","Tonne",":",""
"2015","Poland","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Poland","Methane","Education","Tonne",":",""
"2015","Poland","Methane","Human health and social work activities","Tonne",":",""
"2015","Poland","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Poland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Poland","Nitrous oxide","Education","Tonne",":",""
"2015","Poland","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Poland","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Poland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Poland","Carbon dioxide","Education","Tonne",":",""
"2015","Poland","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Portugal","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Portugal","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Portugal","Nitrogen oxides","Education","Tonne",":",""
"2015","Portugal","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Portugal","Methane","Total - all NACE activities","Tonne",":",""
"2015","Portugal","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Portugal","Methane","Education","Tonne",":",""
"2015","Portugal","Methane","Human health and social work activities","Tonne",":",""
"2015","Portugal","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Portugal","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Portugal","Nitrous oxide","Education","Tonne",":",""
"2015","Portugal","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Portugal","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Portugal","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Portugal","Carbon dioxide","Education","Tonne",":",""
"2015","Portugal","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Romania","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Romania","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Romania","Nitrogen oxides","Education","Tonne",":",""
"2015","Romania","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Romania","Methane","Total - all NACE activities","Tonne",":",""
"2015","Romania","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Romania","Methane","Education","Tonne",":",""
"2015","Romania","Methane","Human health and social work activities","Tonne",":",""
"2015","Romania","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Romania","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Romania","Nitrous oxide","Education","Tonne",":",""
"2015","Romania","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Romania","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Romania","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Romania","Carbon dioxide","Education","Tonne",":",""
"2015","Romania","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Slovenia","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Slovenia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Slovenia","Nitrogen oxides","Education","Tonne",":",""
"2015","Slovenia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Slovenia","Methane","Total - all NACE activities","Tonne",":",""
"2015","Slovenia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Slovenia","Methane","Education","Tonne",":",""
"2015","Slovenia","Methane","Human health and social work activities","Tonne",":",""
"2015","Slovenia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Slovenia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Slovenia","Nitrous oxide","Education","Tonne",":",""
"2015","Slovenia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Slovenia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Slovenia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Slovenia","Carbon dioxide","Education","Tonne",":",""
"2015","Slovenia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Slovakia","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Slovakia","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Slovakia","Nitrogen oxides","Education","Tonne",":",""
"2015","Slovakia","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Slovakia","Methane","Total - all NACE activities","Tonne",":",""
"2015","Slovakia","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Slovakia","Methane","Education","Tonne",":",""
"2015","Slovakia","Methane","Human health and social work activities","Tonne",":",""
"2015","Slovakia","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Slovakia","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Slovakia","Nitrous oxide","Education","Tonne",":",""
"2015","Slovakia","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Slovakia","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Slovakia","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Slovakia","Carbon dioxide","Education","Tonne",":",""
"2015","Slovakia","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Finland","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Finland","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Finland","Nitrogen oxides","Education","Tonne",":",""
"2015","Finland","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Finland","Methane","Total - all NACE activities","Tonne",":",""
"2015","Finland","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Finland","Methane","Education","Tonne",":",""
"2015","Finland","Methane","Human health and social work activities","Tonne",":",""
"2015","Finland","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Finland","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Finland","Nitrous oxide","Education","Tonne",":",""
"2015","Finland","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Finland","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Finland","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Finland","Carbon dioxide","Education","Tonne",":",""
"2015","Finland","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","Sweden","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","Sweden","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Sweden","Nitrogen oxides","Education","Tonne",":",""
"2015","Sweden","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","Sweden","Methane","Total - all NACE activities","Tonne",":",""
"2015","Sweden","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Sweden","Methane","Education","Tonne",":",""
"2015","Sweden","Methane","Human health and social work activities","Tonne",":",""
"2015","Sweden","Nitrous oxide","Total - all NACE activities","Tonne",":",""
"2015","Sweden","Nitrous oxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Sweden","Nitrous oxide","Education","Tonne",":",""
"2015","Sweden","Nitrous oxide","Human health and social work activities","Tonne",":",""
"2015","Sweden","Carbon dioxide","Total - all NACE activities","Tonne",":",""
"2015","Sweden","Carbon dioxide","Public administration and defence; compulsory social security","Tonne",":",""
"2015","Sweden","Carbon dioxide","Education","Tonne",":",""
"2015","Sweden","Carbon dioxide","Human health and social work activities","Tonne",":",""
"2015","United Kingdom","Nitrogen oxides","Total - all NACE activities","Tonne",":",""
"2015","United Kingdom","Nitrogen oxides","Public administration and defence; compulsory social security","Tonne",":",""
"2015","United Kingdom","Nitrogen oxides","Education","Tonne",":",""
"2015","United Kingdom","Nitrogen oxides","Human health and social work activities","Tonne",":",""
"2015","United Kingdom","Methane","Total - all NACE activities","Tonne",":",""
"2015","United Kingdom","Methane","Public administration and defence; compulsory social security","Tonne",":",""
"2015","United Kingdom","Methane","Education","Tonne",":",""
"2015","United Kingdom","Methane","Human health and social work activities","Tonne",":",""
"2015","United Kingdom","Nitrous oxide","Total - all NACE activities","Tonne",":",""
